Time,PolarN,PolarS,AxialDP,EqDP
2003-05-20T08:00:00.000,-2.781,2.075,-1.094,0.853
2003-05-20T16:00:00.000,-2.790,2.082,-1.133,0.843
2003-05-21T00:00:00.000,-2.793,2.094,-1.149,0.850
2003-05-21T08:00:00.000,-2.783,2.072,-1.150,0.853
2003-05-21T16:00:00.000,-2.775,2.077,-1.150,0.862
2003-05-22T00:00:00.000,-2.770,2.067,-1.140,0.859
2003-05-22T08:00:00.000,-2.769,2.067,-1.141,0.856
2003-05-22T16:00:00.000,-2.763,2.045,-1.128,0.838
2003-05-23T00:00:00.000,-2.757,2.042,-1.124,0.832
2003-05-23T08:00:00.000,-2.765,2.040,-1.142,0.815
2003-05-23T16:00:00.000,-2.770,2.028,-1.172,0.802
2003-05-24T00:00:00.000,-2.770,2.014,-1.211,0.779
2003-05-24T08:00:00.000,-2.773,2.029,-1.264,0.750
2003-05-24T16:00:00.000,-2.789,2.021,-1.298,0.697
2003-05-25T00:00:00.000,-2.785,2.032,-1.314,0.682
2003-05-25T08:00:00.000,-2.792,2.048,-1.319,0.652
2003-05-25T16:00:00.000,-2.803,2.051,-1.306,0.639
2003-05-26T00:00:00.000,-2.812,2.039,-1.301,0.624
2003-05-26T08:00:00.000,-2.820,2.046,-1.272,0.619
2003-05-26T16:00:00.000,-2.836,2.041,-1.274,0.604
2003-05-27T00:00:00.000,-2.855,2.021,-1.266,0.596
2003-05-27T08:00:00.000,-2.862,2.004,-1.265,0.589
2003-05-27T16:00:00.000,-2.884,1.998,-1.289,0.589
2003-05-28T00:00:00.000,-2.898,1.999,-1.303,0.591
2003-05-28T08:00:00.000,-2.908,1.987,-1.317,0.601
2003-05-28T16:00:00.000,-2.920,1.989,-1.334,0.604
2003-05-29T00:00:00.000,-2.928,1.969,-1.349,0.611
2003-05-29T08:00:00.000,-2.936,1.963,-1.351,0.626
2003-05-29T16:00:00.000,-2.930,1.964,-1.353,0.637
2003-05-30T00:00:00.000,-2.929,1.958,-1.354,0.647
2003-05-30T08:00:00.000,-2.948,1.954,-1.366,0.626
2003-05-30T16:00:00.000,-2.962,1.953,-1.358,0.650
2003-05-31T00:00:00.000,-2.984,1.952,-1.378,0.664
2003-05-31T08:00:00.000,-2.978,1.959,-1.367,0.644
2003-05-31T16:00:00.000,-2.979,1.963,-1.375,0.654
2003-06-01T00:00:00.000,-2.969,1.950,-1.313,0.692
2003-06-01T08:00:00.000,-2.965,1.963,-1.345,0.662
2003-06-01T16:00:00.000,-2.969,1.969,-1.365,0.663
2003-06-02T00:00:00.000,-2.974,1.956,-1.358,0.692
2003-06-02T08:00:00.000,-2.971,1.955,-1.342,0.675
2003-06-02T16:00:00.000,-2.960,1.946,-1.311,0.664
2003-06-03T00:00:00.000,-2.962,1.950,-1.293,0.680
2003-06-03T08:00:00.000,-2.963,1.953,-1.280,0.678
2003-06-03T16:00:00.000,-2.952,1.967,-1.276,0.657
2003-06-04T00:00:00.000,-2.935,1.972,-1.269,0.648
2003-06-04T08:00:00.000,-2.935,1.993,-1.272,0.626
2003-06-04T16:00:00.000,-2.946,1.992,-1.293,0.637
2003-06-05T00:00:00.000,-2.895,1.973,-1.208,0.608
2003-06-05T08:00:00.000,-2.888,1.983,-1.260,0.574
2003-06-05T16:00:00.000,-2.893,1.983,-1.297,0.572
2003-06-06T00:00:00.000,-2.893,1.982,-1.314,0.550
2003-06-06T08:00:00.000,-2.891,1.998,-1.318,0.534
2003-06-06T16:00:00.000,-2.895,1.996,-1.315,0.520
2003-06-07T00:00:00.000,-2.876,1.997,-1.292,0.476
2003-06-07T08:00:00.000,-2.864,2.010,-1.279,0.461
2003-06-07T16:00:00.000,-2.859,2.011,-1.258,0.440
2003-06-08T00:00:00.000,-2.855,2.025,-1.236,0.416
2003-06-08T08:00:00.000,-2.853,2.040,-1.233,0.413
2003-06-08T16:00:00.000,-2.831,2.058,-1.230,0.398
2003-06-09T00:00:00.000,-2.821,2.060,-1.247,0.420
2003-06-09T08:00:00.000,-2.812,2.067,-1.275,0.422
2003-06-09T16:00:00.000,-2.809,2.056,-1.317,0.439
2003-06-10T00:00:00.000,-2.801,2.062,-1.369,0.433
2003-06-10T08:00:00.000,-2.789,2.064,-1.390,0.455
2003-06-10T16:00:00.000,-2.811,2.061,-1.373,0.446
2003-06-11T00:00:00.000,-2.811,2.058,-1.344,0.435
2003-06-11T08:00:00.000,-2.822,2.061,-1.302,0.422
2003-06-11T16:00:00.000,-2.819,2.066,-1.274,0.432
2003-06-12T00:00:00.000,-2.813,2.074,-1.230,0.430
2003-06-12T08:00:00.000,-2.811,2.099,-1.197,0.419
2003-06-12T16:00:00.000,-2.823,2.098,-1.189,0.419
2003-06-13T00:00:00.000,-2.799,2.113,-1.179,0.436
2003-06-13T08:00:00.000,-2.781,2.108,-1.157,0.453
2003-06-13T16:00:00.000,-2.775,2.129,-1.143,0.464
2003-06-14T00:00:00.000,-2.796,2.125,-1.155,0.446
2003-06-14T08:00:00.000,-2.792,2.117,-1.147,0.430
2003-06-14T16:00:00.000,-2.790,2.118,-1.144,0.432
2003-06-15T00:00:00.000,-2.785,2.119,-1.127,0.450
2003-06-15T08:00:00.000,-2.796,2.121,-1.158,0.437
2003-06-15T16:00:00.000,-2.780,2.138,-1.173,0.466
2003-06-16T00:00:00.000,-2.774,2.144,-1.169,0.491
2003-06-16T08:00:00.000,-2.794,2.149,-1.169,0.479
2003-06-16T16:00:00.000,-2.780,2.168,-1.165,0.514
2003-06-17T00:00:00.000,-2.756,2.165,-1.143,0.530
2003-06-17T08:00:00.000,-2.753,2.168,-1.165,0.511
2003-06-17T16:00:00.000,-2.757,2.175,-1.174,0.500
2003-06-18T00:00:00.000,-2.759,2.187,-1.177,0.504
2003-06-18T08:00:00.000,-2.769,2.191,-1.176,0.506
2003-06-18T16:00:00.000,-2.750,2.170,-1.348,0.535
2003-06-19T00:00:00.000,-2.760,2.179,-1.165,0.496
2003-06-19T08:00:00.000,-2.761,2.202,-1.150,0.515
2003-06-19T16:00:00.000,-2.758,2.199,-1.147,0.525
2003-06-20T00:00:00.000,-2.747,2.201,-1.174,0.525
2003-06-20T08:00:00.000,-2.736,2.215,-1.182,0.506
2003-06-20T16:00:00.000,-2.732,2.212,-1.186,0.479
2003-06-21T00:00:00.000,-2.746,2.225,-1.201,0.474
2003-06-21T08:00:00.000,-2.754,2.231,-1.193,0.458
2003-06-21T16:00:00.000,-2.761,2.234,-1.201,0.432
2003-06-22T00:00:00.000,-2.774,2.221,-1.193,0.410
2003-06-22T08:00:00.000,-2.785,2.213,-1.169,0.406
2003-06-22T16:00:00.000,-2.791,2.189,-1.159,0.410
2003-06-23T00:00:00.000,-2.792,2.177,-1.148,0.412
2003-06-23T08:00:00.000,-2.780,2.176,-1.120,0.429
2003-06-23T16:00:00.000,-2.809,2.154,-1.089,0.436
2003-06-24T00:00:00.000,-2.836,2.144,-1.073,0.437
2003-06-24T08:00:00.000,-2.836,2.132,-1.041,0.459
2003-06-24T16:00:00.000,-2.857,2.118,-1.040,0.483
2003-06-25T00:00:00.000,-2.867,2.113,-1.033,0.505
2003-06-25T08:00:00.000,-2.870,2.110,-1.032,0.507
2003-06-25T16:00:00.000,-2.889,2.106,-1.064,0.520
2003-06-26T00:00:00.000,-2.904,2.092,-1.042,0.533
2003-06-26T08:00:00.000,-2.899,2.080,-1.032,0.519
2003-06-26T16:00:00.000,-2.921,2.074,-1.025,0.523
2003-06-27T00:00:00.000,-2.927,2.064,-1.010,0.534
2003-06-27T08:00:00.000,-2.915,2.065,-0.987,0.507
2003-06-27T16:00:00.000,-2.915,2.073,-0.978,0.502
2003-06-28T00:00:00.000,-2.916,2.080,-0.978,0.502
2003-06-28T08:00:00.000,-2.914,2.088,-0.977,0.496
2003-06-28T16:00:00.000,-2.921,2.094,-0.958,0.483
2003-06-29T00:00:00.000,-2.926,2.090,-0.956,0.486
2003-06-29T08:00:00.000,-2.932,2.079,-0.937,0.485
2003-06-29T16:00:00.000,-2.928,2.077,-0.961,0.484
2003-06-30T00:00:00.000,-2.933,2.081,-0.962,0.496
2003-06-30T08:00:00.000,-2.932,2.080,-1.039,0.488
2003-06-30T16:00:00.000,-2.935,2.088,-1.113,0.489
2003-07-01T00:00:00.000,-2.937,2.093,-1.112,0.485
2003-07-01T08:00:00.000,-2.944,2.109,-1.112,0.484
2003-07-01T16:00:00.000,-2.950,2.116,-1.111,0.483
2003-07-02T00:00:00.000,-2.949,2.112,-1.111,0.482
2003-07-02T08:00:00.000,-2.949,2.112,-1.111,0.472
2003-07-02T16:00:00.000,-2.949,2.114,-1.111,0.461
2003-07-03T00:00:00.000,-2.952,2.113,-1.111,0.451
2003-07-03T08:00:00.000,-2.935,2.123,-1.304,0.428
2003-07-03T16:00:00.000,-2.916,2.131,-1.339,0.396
2003-07-04T00:00:00.000,-2.916,2.135,-1.338,0.385
2003-07-04T08:00:00.000,-2.916,2.130,-1.337,0.375
2003-07-04T16:00:00.000,-2.916,2.132,-1.337,0.368
2003-07-05T00:00:00.000,-2.914,2.138,-1.336,0.360
2003-07-05T08:00:00.000,-2.911,2.138,-1.336,0.363
2003-07-05T16:00:00.000,-2.902,2.144,-1.335,0.364
2003-07-06T00:00:00.000,-2.899,2.151,-1.335,0.366
2003-07-06T08:00:00.000,-2.894,2.149,-1.336,0.356
2003-07-06T16:00:00.000,-2.892,2.146,-1.335,0.353
2003-07-07T00:00:00.000,-2.893,2.150,-1.336,0.350
2003-07-07T08:00:00.000,-2.896,2.154,-1.335,0.350
2003-07-07T16:00:00.000,-2.894,2.155,-1.335,0.354
2003-07-08T00:00:00.000,-2.892,2.156,-1.336,0.355
2003-07-08T08:00:00.000,-2.896,2.161,-1.336,0.358
2003-07-08T16:00:00.000,-2.894,2.161,-1.337,0.353
2003-07-09T00:00:00.000,-2.892,2.157,-1.339,0.349
2003-07-09T08:00:00.000,-2.894,2.155,-1.340,0.346
2003-07-09T16:00:00.000,-2.894,2.158,-1.339,0.340
2003-07-10T00:00:00.000,-2.899,2.161,-1.338,0.338
2003-07-10T08:00:00.000,-2.900,2.161,-1.338,0.337
2003-07-10T16:00:00.000,-2.901,2.163,-1.337,0.336
2003-07-11T00:00:00.000,-2.919,2.174,-1.392,0.283
2003-07-11T08:00:00.000,-2.944,2.181,-1.386,0.268
2003-07-11T16:00:00.000,-2.966,2.179,-1.369,0.277
2003-07-12T00:00:00.000,-2.966,2.177,-1.376,0.288
2003-07-12T08:00:00.000,-2.953,2.182,-1.370,0.306
2003-07-12T16:00:00.000,-2.934,2.190,-1.379,0.316
2003-07-13T00:00:00.000,-2.912,2.195,-1.378,0.332
2003-07-13T08:00:00.000,-2.906,2.200,-1.389,0.344
2003-07-13T16:00:00.000,-2.924,2.196,-1.375,0.346
2003-07-14T00:00:00.000,-2.920,2.199,-1.376,0.338
2003-07-14T08:00:00.000,-2.919,2.209,-1.358,0.356
2003-07-14T16:00:00.000,-2.903,2.222,-1.342,0.405
2003-07-15T00:00:00.000,-2.900,2.224,-1.341,0.390
2003-07-15T08:00:00.000,-2.905,2.232,-1.351,0.378
2003-07-15T16:00:00.000,-2.899,2.239,-1.405,0.377
2003-07-16T00:00:00.000,-2.871,2.251,-1.411,0.403
2003-07-16T08:00:00.000,-2.874,2.265,-1.451,0.382
2003-07-16T16:00:00.000,-2.875,2.280,-1.493,0.401
2003-07-17T00:00:00.000,-2.882,2.281,-1.485,0.397
2003-07-17T08:00:00.000,-2.854,2.293,-1.469,0.428
2003-07-17T16:00:00.000,-2.846,2.302,-1.469,0.434
2003-07-18T00:00:00.000,-2.834,2.318,-1.451,0.435
2003-07-18T08:00:00.000,-2.842,2.330,-1.450,0.416
2003-07-18T16:00:00.000,-2.826,2.338,-1.438,0.426
2003-07-19T00:00:00.000,-2.838,2.338,-1.434,0.401
2003-07-19T08:00:00.000,-2.840,2.342,-1.409,0.396
2003-07-19T16:00:00.000,-2.843,2.344,-1.396,0.365
2003-07-20T00:00:00.000,-2.849,2.353,-1.370,0.345
2003-07-20T08:00:00.000,-2.878,2.365,-1.391,0.337
2003-07-20T16:00:00.000,-2.904,2.368,-1.360,0.307
2003-07-21T00:00:00.000,-2.928,2.376,-1.317,0.273
2003-07-21T08:00:00.000,-2.928,2.377,-1.289,0.242
2003-07-21T16:00:00.000,-2.927,2.375,-1.242,0.202
2003-07-22T00:00:00.000,-2.929,2.376,-1.200,0.157
2003-07-22T08:00:00.000,-2.954,2.372,-1.169,0.137
2003-07-22T16:00:00.000,-2.970,2.377,-1.131,0.124
2003-07-23T00:00:00.000,-2.986,2.375,-1.087,0.121
2003-07-23T08:00:00.000,-3.007,2.374,-1.051,0.132
2003-07-23T16:00:00.000,-3.029,2.374,-1.023,0.152
2003-07-24T00:00:00.000,-3.072,2.367,-1.006,0.197
2003-07-24T08:00:00.000,-3.120,2.353,-1.021,0.244
2003-07-24T16:00:00.000,-3.168,2.350,-1.037,0.286
2003-07-25T00:00:00.000,-3.186,2.329,-1.035,0.317
2003-07-25T08:00:00.000,-3.215,2.309,-1.020,0.344
2003-07-25T16:00:00.000,-3.246,2.296,-1.031,0.374
2003-07-26T00:00:00.000,-3.274,2.290,-1.045,0.416
2003-07-26T08:00:00.000,-3.291,2.283,-1.015,0.424
2003-07-26T16:00:00.000,-3.299,2.271,-1.020,0.441
2003-07-27T00:00:00.000,-3.312,2.267,-1.019,0.434
2003-07-27T08:00:00.000,-3.335,2.253,-1.005,0.448
2003-07-27T16:00:00.000,-3.320,2.235,-0.971,0.448
2003-07-28T00:00:00.000,-3.315,2.243,-0.957,0.453
2003-07-28T08:00:00.000,-3.338,2.239,-0.965,0.465
2003-07-28T16:00:00.000,-3.349,2.233,-0.945,0.449
2003-07-29T00:00:00.000,-3.358,2.232,-0.949,0.455
2003-07-29T08:00:00.000,-3.346,2.231,-0.947,0.446
2003-07-29T16:00:00.000,-3.326,2.231,-0.933,0.441
2003-07-30T00:00:00.000,-3.346,2.230,-0.969,0.434
2003-07-30T08:00:00.000,-3.357,2.230,-0.971,0.412
2003-07-30T16:00:00.000,-3.351,2.227,-0.971,0.410
2003-07-31T00:00:00.000,-3.345,2.221,-0.976,0.405
2003-07-31T08:00:00.000,-3.341,2.229,-0.968,0.399
2003-07-31T16:00:00.000,-3.317,2.244,-0.966,0.408
2003-08-01T00:00:00.000,-3.302,2.256,-0.960,0.399
2003-08-01T08:00:00.000,-3.289,2.268,-0.949,0.415
2003-08-01T16:00:00.000,-3.251,2.274,-0.940,0.434
2003-08-02T00:00:00.000,-3.223,2.286,-0.940,0.459
2003-08-02T08:00:00.000,-3.206,2.303,-0.936,0.457
2003-08-02T16:00:00.000,-3.208,2.314,-0.938,0.451
2003-08-03T00:00:00.000,-3.185,2.325,-0.911,0.472
2003-08-03T08:00:00.000,-3.191,2.342,-0.924,0.470
2003-08-03T16:00:00.000,-3.151,2.346,-0.914,0.491
2003-08-04T00:00:00.000,-3.138,2.358,-0.933,0.518
2003-08-04T08:00:00.000,-3.134,2.373,-0.941,0.513
2003-08-04T16:00:00.000,-3.120,2.380,-0.940,0.550
2003-08-05T00:00:00.000,-3.093,2.387,-0.958,0.551
2003-08-05T08:00:00.000,-3.088,2.399,-0.949,0.558
2003-08-05T16:00:00.000,-3.093,2.404,-0.954,0.531
2003-08-06T00:00:00.000,-3.102,2.414,-0.952,0.537
2003-08-06T08:00:00.000,-3.109,2.422,-0.944,0.524
2003-08-06T16:00:00.000,-3.109,2.441,-0.943,0.524
2003-08-07T00:00:00.000,-3.122,2.451,-0.957,0.488
2003-08-07T08:00:00.000,-3.128,2.463,-0.958,0.483
2003-08-07T16:00:00.000,-3.133,2.456,-0.937,0.463
2003-08-08T00:00:00.000,-3.122,2.457,-0.921,0.468
2003-08-08T08:00:00.000,-3.111,2.465,-0.924,0.466
2003-08-08T16:00:00.000,-3.122,2.461,-0.926,0.446
2003-08-09T00:00:00.000,-3.128,2.479,-0.905,0.440
2003-08-09T08:00:00.000,-3.118,2.474,-0.908,0.428
2003-08-09T16:00:00.000,-3.112,2.472,-0.920,0.426
2003-08-10T00:00:00.000,-3.096,2.481,-0.944,0.418
2003-08-10T08:00:00.000,-3.108,2.485,-0.978,0.404
2003-08-10T16:00:00.000,-3.118,2.491,-1.076,0.400
2003-08-11T00:00:00.000,-3.093,2.495,-1.143,0.387
2003-08-11T08:00:00.000,-3.087,2.495,-1.191,0.354
2003-08-11T16:00:00.000,-3.066,2.488,-1.208,0.344
2003-08-12T00:00:00.000,-3.063,2.505,-1.231,0.350
2003-08-12T08:00:00.000,-3.066,2.524,-1.226,0.320
2003-08-12T16:00:00.000,-3.086,2.520,-1.207,0.310
2003-08-13T00:00:00.000,-3.062,2.521,-1.204,0.302
2003-08-13T08:00:00.000,-3.053,2.518,-1.188,0.289
2003-08-13T16:00:00.000,-3.051,2.502,-1.185,0.271
2003-08-14T00:00:00.000,-3.043,2.501,-1.181,0.264
2003-08-14T08:00:00.000,-3.043,2.517,-1.163,0.243
2003-08-14T16:00:00.000,-3.041,2.505,-1.165,0.197
2003-08-15T00:00:00.000,-3.051,2.495,-1.128,0.164
2003-08-15T08:00:00.000,-3.050,2.495,-1.152,0.156
2003-08-15T16:00:00.000,-3.050,2.491,-1.150,0.148
2003-08-16T00:00:00.000,-3.068,2.496,-1.140,0.140
2003-08-16T08:00:00.000,-3.072,2.501,-1.136,0.137
2003-08-16T16:00:00.000,-3.094,2.493,-1.143,0.158
2003-08-17T00:00:00.000,-3.099,2.491,-1.146,0.155
2003-08-17T08:00:00.000,-3.121,2.492,-1.153,0.166
2003-08-17T16:00:00.000,-3.141,2.490,-1.151,0.192
2003-08-18T00:00:00.000,-3.185,2.488,-1.169,0.236
2003-08-18T08:00:00.000,-3.205,2.498,-1.173,0.265
2003-08-18T16:00:00.000,-3.216,2.500,-1.173,0.277
2003-08-19T00:00:00.000,-3.242,2.501,-1.172,0.313
2003-08-19T08:00:00.000,-3.277,2.507,-1.200,0.353
2003-08-19T16:00:00.000,-3.304,2.508,-1.238,0.385
2003-08-20T00:00:00.000,-3.318,2.508,-1.250,0.410
2003-08-20T08:00:00.000,-3.311,2.513,-1.252,0.425
2003-08-20T16:00:00.000,-3.299,2.524,-1.245,0.429
2003-08-21T00:00:00.000,-3.323,2.516,-1.262,0.458
2003-08-21T08:00:00.000,-3.336,2.507,-1.250,0.476
2003-08-21T16:00:00.000,-3.360,2.503,-1.266,0.486
2003-08-22T00:00:00.000,-3.381,2.501,-1.272,0.510
2003-08-22T08:00:00.000,-3.408,2.496,-1.271,0.517
2003-08-22T16:00:00.000,-3.402,2.497,-1.269,0.510
2003-08-23T00:00:00.000,-3.399,2.493,-1.273,0.523
2003-08-23T08:00:00.000,-3.412,2.493,-1.284,0.519
2003-08-23T16:00:00.000,-3.430,2.499,-1.302,0.515
2003-08-24T00:00:00.000,-3.422,2.502,-1.295,0.517
2003-08-24T08:00:00.000,-3.434,2.500,-1.300,0.531
2003-08-24T16:00:00.000,-3.440,2.506,-1.298,0.531
2003-08-25T00:00:00.000,-3.472,2.521,-1.314,0.529
2003-08-25T08:00:00.000,-3.471,2.521,-1.321,0.534
2003-08-25T16:00:00.000,-3.489,2.519,-1.319,0.536
2003-08-26T00:00:00.000,-3.497,2.519,-1.323,0.525
2003-08-26T08:00:00.000,-3.512,2.506,-1.322,0.513
2003-08-26T16:00:00.000,-3.502,2.495,-1.314,0.521
2003-08-27T00:00:00.000,-3.475,2.494,-1.289,0.522
2003-08-27T08:00:00.000,-3.481,2.497,-1.297,0.521
2003-08-27T16:00:00.000,-3.472,2.501,-1.303,0.509
2003-08-28T00:00:00.000,-3.451,2.503,-1.281,0.537
2003-08-28T08:00:00.000,-3.413,2.509,-1.279,0.557
2003-08-28T16:00:00.000,-3.390,2.515,-1.275,0.586
2003-08-29T00:00:00.000,-3.385,2.531,-1.276,0.602
2003-08-29T08:00:00.000,-3.392,2.556,-1.262,0.597
2003-08-29T16:00:00.000,-3.381,2.574,-1.247,0.607
2003-08-30T00:00:00.000,-3.349,2.593,-1.243,0.639
2003-08-30T08:00:00.000,-3.329,2.608,-1.263,0.661
2003-08-30T16:00:00.000,-3.278,2.623,-1.262,0.720
2003-08-31T00:00:00.000,-3.280,2.627,-1.293,0.741
2003-08-31T08:00:00.000,-3.283,2.635,-1.331,0.744
2003-08-31T16:00:00.000,-3.273,2.644,-1.344,0.783
2003-09-01T00:00:00.000,-3.302,2.650,-1.343,0.776
2003-09-01T08:00:00.000,-3.290,2.656,-1.349,0.771
2003-09-01T16:00:00.000,-3.287,2.657,-1.326,0.797
2003-09-02T00:00:00.000,-3.263,2.663,-1.332,0.789
2003-09-02T08:00:00.000,-3.256,2.669,-1.344,0.787
2003-09-02T16:00:00.000,-3.250,2.675,-1.329,0.787
2003-09-03T00:00:00.000,-3.229,2.698,-1.330,0.801
2003-09-03T08:00:00.000,-3.232,2.711,-1.336,0.775
2003-09-03T16:00:00.000,-3.243,2.706,-1.325,0.761
2003-09-04T00:00:00.000,-3.250,2.698,-1.323,0.739
2003-09-04T08:00:00.000,-3.234,2.704,-1.305,0.724
2003-09-04T16:00:00.000,-3.244,2.687,-1.297,0.702
2003-09-05T00:00:00.000,-3.222,2.688,-1.263,0.694
2003-09-05T08:00:00.000,-3.233,2.692,-1.255,0.686
2003-09-05T16:00:00.000,-3.196,2.692,-1.239,0.693
2003-09-06T00:00:00.000,-3.189,2.698,-1.221,0.671
2003-09-06T08:00:00.000,-3.160,2.706,-1.226,0.663
2003-09-06T16:00:00.000,-3.160,2.703,-1.219,0.665
2003-09-07T00:00:00.000,-3.158,2.708,-1.189,0.647
2003-09-07T08:00:00.000,-3.145,2.717,-1.178,0.633
2003-09-07T16:00:00.000,-3.119,2.718,-1.155,0.630
2003-09-08T00:00:00.000,-3.112,2.726,-1.134,0.610
2003-09-08T08:00:00.000,-3.092,2.745,-1.131,0.590
2003-09-08T16:00:00.000,-3.098,2.735,-1.126,0.573
2003-09-09T00:00:00.000,-3.104,2.728,-1.120,0.543
2003-09-09T08:00:00.000,-3.095,2.722,-1.127,0.519
2003-09-09T16:00:00.000,-3.103,2.715,-1.126,0.506
2003-09-10T00:00:00.000,-3.100,2.724,-1.134,0.503
2003-09-10T08:00:00.000,-3.103,2.721,-1.128,0.481
2003-09-10T16:00:00.000,-3.095,2.728,-1.122,0.478
2003-09-11T00:00:00.000,-3.107,2.725,-1.117,0.470
2003-09-11T08:00:00.000,-3.108,2.719,-1.108,0.461
2003-09-11T16:00:00.000,-3.097,2.719,-1.104,0.451
2003-09-12T00:00:00.000,-3.101,2.716,-1.093,0.453
2003-09-12T08:00:00.000,-3.120,2.718,-1.097,0.488
2003-09-12T16:00:00.000,-3.145,2.718,-1.105,0.501
2003-09-13T00:00:00.000,-3.142,2.718,-1.108,0.522
2003-09-13T08:00:00.000,-3.161,2.714,-1.108,0.531
2003-09-13T16:00:00.000,-3.198,2.705,-1.115,0.556
2003-09-14T00:00:00.000,-3.223,2.693,-1.116,0.584
2003-09-14T08:00:00.000,-3.238,2.685,-1.125,0.604
2003-09-14T16:00:00.000,-3.241,2.680,-1.131,0.618
2003-09-15T00:00:00.000,-3.251,2.684,-1.139,0.634
2003-09-15T08:00:00.000,-3.272,2.678,-1.156,0.654
2003-09-15T16:00:00.000,-3.269,2.670,-1.140,0.674
2003-09-16T00:00:00.000,-3.280,2.666,-1.131,0.690
2003-09-16T08:00:00.000,-3.300,2.663,-1.141,0.705
2003-09-16T16:00:00.000,-3.335,2.652,-1.161,0.737
2003-09-17T00:00:00.000,-3.349,2.641,-1.155,0.734
2003-09-17T08:00:00.000,-3.385,2.636,-1.144,0.751
2003-09-17T16:00:00.000,-3.404,2.625,-1.160,0.774
2003-09-18T00:00:00.000,-3.436,2.621,-1.169,0.792
2003-09-18T08:00:00.000,-3.437,2.604,-1.164,0.813
2003-09-18T16:00:00.000,-3.448,2.597,-1.153,0.821
2003-09-19T00:00:00.000,-3.471,2.589,-1.163,0.827
2003-09-19T08:00:00.000,-3.483,2.589,-1.156,0.826
2003-09-19T16:00:00.000,-3.493,2.591,-1.160,0.814
2003-09-20T00:00:00.000,-3.514,2.590,-1.174,0.809
2003-09-20T08:00:00.000,-3.523,2.587,-1.156,0.814
2003-09-20T16:00:00.000,-3.510,2.590,-1.171,0.796
2003-09-21T00:00:00.000,-3.527,2.604,-1.178,0.800
2003-09-21T08:00:00.000,-3.533,2.610,-1.173,0.794
2003-09-21T16:00:00.000,-3.536,2.611,-1.167,0.794
2003-09-22T00:00:00.000,-3.528,2.612,-1.186,0.781
2003-09-22T08:00:00.000,-3.513,2.610,-1.182,0.776
2003-09-22T16:00:00.000,-3.491,2.611,-1.180,0.785
2003-09-23T00:00:00.000,-3.477,2.613,-1.191,0.784
2003-09-23T08:00:00.000,-3.466,2.623,-1.202,0.783
2003-09-23T16:00:00.000,-3.460,2.635,-1.206,0.787
2003-09-24T00:00:00.000,-3.442,2.644,-1.194,0.808
2003-09-24T08:00:00.000,-3.438,2.654,-1.201,0.805
2003-09-24T16:00:00.000,-3.433,2.657,-1.194,0.823
2003-09-25T00:00:00.000,-3.437,2.669,-1.204,0.837
2003-09-25T08:00:00.000,-3.429,2.690,-1.203,0.833
2003-09-25T16:00:00.000,-3.428,2.705,-1.232,0.847
2003-09-26T00:00:00.000,-3.409,2.720,-1.245,0.867
2003-09-26T08:00:00.000,-3.408,2.737,-1.241,0.899
2003-09-26T16:00:00.000,-3.403,2.744,-1.251,0.910
2003-09-27T00:00:00.000,-3.400,2.741,-1.263,0.910
2003-09-27T08:00:00.000,-3.405,2.734,-1.274,0.909
2003-09-27T16:00:00.000,-3.417,2.732,-1.263,0.914
2003-09-28T00:00:00.000,-3.404,2.735,-1.252,0.920
2003-09-28T08:00:00.000,-3.401,2.740,-1.237,0.925
2003-09-28T16:00:00.000,-3.405,2.743,-1.235,0.905
2003-09-29T00:00:00.000,-3.410,2.746,-1.233,0.895
2003-09-29T08:00:00.000,-3.414,2.742,-1.226,0.868
2003-09-29T16:00:00.000,-3.419,2.750,-1.220,0.861
2003-09-30T00:00:00.000,-3.415,2.759,-1.206,0.867
2003-09-30T08:00:00.000,-3.393,2.763,-1.186,0.870
2003-09-30T16:00:00.000,-3.374,2.765,-1.156,0.872
2003-10-01T00:00:00.000,-3.374,2.764,-1.146,0.862
2003-10-01T08:00:00.000,-3.363,2.764,-1.153,0.863
2003-10-01T16:00:00.000,-3.362,2.763,-1.152,0.864
2003-10-02T00:00:00.000,-3.363,2.754,-1.135,0.853
2003-10-02T08:00:00.000,-3.346,2.752,-1.133,0.838
2003-10-02T16:00:00.000,-3.338,2.760,-1.171,0.828
2003-10-03T00:00:00.000,-3.351,2.765,-1.227,0.812
2003-10-03T08:00:00.000,-3.339,2.770,-1.248,0.793
2003-10-03T16:00:00.000,-3.327,2.777,-1.270,0.787
2003-10-04T00:00:00.000,-3.329,2.774,-1.275,0.775
2003-10-04T08:00:00.000,-3.318,2.782,-1.263,0.770
2003-10-04T16:00:00.000,-3.318,2.779,-1.267,0.765
2003-10-05T00:00:00.000,-3.318,2.778,-1.266,0.766
2003-10-05T08:00:00.000,-3.309,2.781,-1.225,0.754
2003-10-05T16:00:00.000,-3.312,2.791,-1.208,0.739
2003-10-06T00:00:00.000,-3.290,2.792,-1.182,0.721
2003-10-06T08:00:00.000,-3.282,2.788,-1.163,0.691
2003-10-06T16:00:00.000,-3.297,2.781,-1.160,0.656
2003-10-07T00:00:00.000,-3.304,2.774,-1.164,0.641
2003-10-07T08:00:00.000,-3.319,2.777,-1.185,0.641
2003-10-07T16:00:00.000,-3.341,2.786,-1.206,0.655
2003-10-08T00:00:00.000,-3.350,2.768,-1.193,0.654
